"Chance to Block Spell Damage is equal to Chance to Block Attack Damage\nMaximum Chance to Block Spell Damage is equal to Maximum Chance to Block Attack Damage","格挡法术伤害的几率等同于格挡攻击伤害的几率\n格挡法术伤害的最大几率等同于格挡攻击伤害的最大几率"
"20% increased Attack Speed while you have Fortify","护体状态下，攻击速度提高 20%"
"+500 to Armour and Evasion Rating while you have Fortify","护体时护甲和闪避值 +500"
"10% reduced Damage taken if you've Taunted an Enemy Recently","若你近期内有成功嘲讽敌人，则受到的伤害降低 10%"
"Enemies Taunted by you deal 20% less Damage with Hits and\nAilments against other targets","被你嘲讽的敌人的击中和异常状态伤害\n对其它目标总降 20%"
"30% increased effect of Non-Curse Auras from your Skills","你技能的非诅咒类光环效果提高 30%"
"When you create a Banner, it gains 40% of the Stages of your placed Banner","当你创建旗帜时，它会获得你当前放置旗帜等阶的 40%"
"You and Allies affected by your placed Banners Regenerate 0.1% of\nLife per second for each Stage","你和友军受到你放置的旗帜影响，\n每层每秒再生 0.1% 生命"
"Gain Adrenaline for {0} seconds when you reach Low Life if you",若你没有【肾上腺素】且进入低血状态，
"do not have Adrenaline","则获得【肾上腺素】，持续 20 秒"
"Recover 25% of Life when you gain Adrenaline","当你获得肾上腺素时回复 25% 生命"
"If you've Impaled an Enemy Recently, you",若你近期内穿刺过敌人，
"and nearby Allies have +1000 to Armour",则你和周围友军获得1000护甲
"You and nearby Allies deal 6 to 12 added Physical Damage for",敌人身上每有一层穿刺效果，
"each Impale on Enemy",则你和周围友军攻击附加6至12物理伤害
"+10% to Global Critical Strike Multiplier","+10% 攻击和法术暴击伤害加成"
"1% increased Critical Strike Chance per point of Strength or Intelligence, whichever is lower","取力量和智慧之间的较低者，每 1 点可使暴击率提高 1%"
"Consecrated Ground you create applies 15% increased Damage taken to Enemies","你创造的奉献地面可以使敌人受到的伤害提高 15%"
"Consecrated Ground you create grants Immunity to Elemental Ailments\nto you and Allies","你创造的奉献地面会使你与友军\n免疫元素异常状态"
"Consecrated Ground you create causes Life Regeneration to\nalso Recover Energy Shield for you and Allies",你产生的奉献地面使你和友军再生生命的同时回复能量护盾
"+4 to Maximum Fanatic Charges","狂热球数量上限 +4"
"Gain 1 Fanatic Charge every second if you've Attacked in the past second","若你上一秒发动过攻击，则每秒获得 1 个狂热球"
"10% more Attack Damage for each Non-Instant Spell you've Cast in the past 8 seconds, up to a maximum of 30%","你在过去 8 秒内施放的每个非立即施放法术都使攻击伤害总增 10%，最多 30%"
"100% increased Totem Placement speed","图腾放置速度增加 100%"
"5% more Damage per Summoned Totem","每个召唤的图腾都使伤害总增 5%"
"+1 to Maximum Power Charges and Maximum Endurance Charges","暴击球和耐力球上限 +1"
"+4 to Minimum Endurance Charges","耐力球数量下限 +4"
"+4 to Minimum Power Charges","暴击球数量下限 +4"
"30% increased Area of Effect while you have Arcane Surge","拥有秘术增强时效果区域扩大 30%"
"50% increased Effect of Arcane Surge on you","你身上的秘术增强效果提高 50%"
"Brand Recall has 100% increased Cooldown Recovery Rate","烙印召回冷却回复速度加快 100%"
"Brands have 100% more Activation Frequency if 75% of Attached Duration expired","若附着持续时间耗减了 75%，则烙印激活频率总增 100%"
"80% reduced Effect of Curses on you","你受到的诅咒效果降低 80%"
"Every 4 seconds, Regenerate 30% of Life over one second","每隔 4 秒便在一秒内再生 30% 生命"
"Grants maximum Energy Shield equal to 10% of your Reserved Mana to\nyou and nearby Allies","给予你和周围友军等同你 10% 魔力保留的额外能量护盾"
"Grants Armour equal to 160% of your Reserved Life to you and nearby Allies","给予你和周围友军等同你 160% 生命保留的额外护甲"
"If you've Blocked in the past 10 seconds, you\nand nearby Allies cannot be Stunned","过去 10 秒内你若成功格挡，则你和周围友军无法被晕眩"
"+50% Chance to Block Attack Damage for 2 seconds every 5 seconds","每 5 秒攻击伤害格挡几率 +50%，持续 2 秒"
"If you've Attacked Recently, you\nand nearby Allies have +10% Chance to Block Attack Damage","若你近期内有进行攻击，你和周围友军有 +10% 的几率格挡攻击伤害"
"If you've Cast a Spell Recently, you\nand nearby Allies have +10% Chance to Block Spell Damage","若你近期内有施放法术，你和周围友军有 +10% 的几率格挡法术伤害"
"15% increased Endurance, Frenzy and Power Charge Duration","耐力球，狂怒球，以及暴击球的持续时间延长 15%"
"20% chance to gain a Power, Frenzy or Endurance Charge on Hit","击中时有 20% 获得 1 个暴击球、狂怒球或耐力球"
"Auras from your Skills grant 0.2% of Life Regenerated per second to\nyou and Allies","你技能的光环使你和队友\n的生命每秒再生 0.2%"
"+1.5% Critical Strike Chance while at maximum Power Charges","当暴击球达到上限时，+1.5% 暴击率"
"25% more Damage with Hits and Ailments against Enemies that are on Low Life","对低血敌人的击中和异常状态总伤害提高 25%"
"20% reduced Damage taken while there are at least two Rare or Unique Enemies nearby","若周围至少有两个稀有或传奇敌人时，则受到的伤害降低 20%"
"25% more Damage while there is at most one Rare or Unique Enemy nearby","若周围最多有一个稀有或传奇敌人，你造成的伤害总增 25%"
"Poison you inflict with Critical Strikes deals 50% more Damage","你暴击造成的中毒总伤害额外提高 50%"
"+0.5% to Critical Strike Chance per Poison affecting Enemy, up to +2.0%","每对敌人造成一层中毒效果，便附加 +0.5% 暴击率，最多 +2.0%"
"+30% to Damage over Time Multiplier for Poison","+30% 中毒持续伤害加成"
"10% increased Elusive Effect","灵巧效果提高 10%"
"50% increased Elusive Effect","灵巧效果提高 50%"
"Recover 3% of Life on Kill","生命在击败敌人时恢复 3%"
"Recover 3% of Mana on Kill","魔力在击败敌人时恢复 3%"
"Recover 3% of Energy Shield on Kill","能量护盾在击败敌人时恢复 3%"
"When Hit, lose a Ghost Shroud and Recover Energy Shield equal to 5% of your Evasion Rating","被击中时，失去一层【鬼影缠身】，并恢复等同于你闪避值 5% 的能量护盾"
"3% reduced Damage taken per Ghost Shroud","每层【鬼影缠身】会使承受的伤害降低 3%"
"5% increased Attack and Cast Speed per Ghost Shroud","每层鬼影缠身可使攻击和施法速度提高 5%"
"10% increased Damage","伤害提高 10%"
"30% chance to Recover 10% of Mana when you use a Skill","使用技能时有 30% 的几率回复 10% 魔力"
"27% chance to gain 25% of Non-Chaos Damage with Hits as Extra Chaos Damage","有 27% 的几率获得额外混沌伤害，其数值等同于非混沌伤害的 25%"
"13% chance to gain 50% of Non-Chaos Damage with Hits as Extra Chaos Damage","有 13% 的几率获得额外混沌伤害，其数值等同于非混沌伤害的 50%"
"7% chance to gain 100% of Non-Chaos Damage with Hits as Extra Chaos Damage","有 7% 的几率获得额外混沌伤害，其数值等同于非混沌伤害的 100%"
"Regenerate 2% of Life per Second for each Trap Triggered Recently, up to 10% per second","近期每个触发的陷阱使你每秒再生 2% 生命，最多 10%"
"Regenerate 2% of Life per second for each Mine Detonated Recently, up to 10% per second","近期每个引爆的地雷使你每秒再生 2% 生命，最多 10%"
"100% Global chance to Blind Enemies on hit","击中时有 100% 的几率使敌人致盲"
"+40% to Critical Strike Multiplier against Burning Enemies","对燃烧敌人的暴击伤害加成提高 +40%"
"25% increased Mine Throwing Speed if you Detonated Mines Recently","若你近期内引爆过地雷，则地雷放置投掷速度提高 25%"
"You gain 5% increased Area of Effect for each Mine","每个地雷可使你的技能范围扩大  5%"
"Mines have 25% increased Detonation Speed","地雷引爆速度提高 25%"
"You gain 10% increased Damage for each Trap","每个陷阱可使你的伤害提高 10%"
"25% Chance for Traps to Trigger an additional time","陷阱有 25% 的几率额外触发一次"
"25% reduced Mana Cost of Skills that throw Traps","投掷地雷或投掷陷阱类技能的魔力消耗降低 25%"
"150% increased Effect of Auras from Mines","地雷的光环效果提高 150%"
"Mines Hinder Enemies near them for 2 seconds when they Land,\nreducing Movement Speed by 40%","地雷落地时在接下来 2 秒使周围敌人缓速，\n移动速度降低 40%"
"50% increased Cooldown Recovery Rate for throwing Traps","陷阱冷却回复速度提高 50%"
"Skills used by Traps have 50% increased Area of Effect","陷阱所使用的技能范围扩大 50%"
"40% increased Global Critical Strike Chance","攻击和法术暴击率提高 40%"
"Projectiles gain Damage as they travel farther, dealing up\nto 50% increased Damage with Hits to targets","投射物的伤害随着飞行距离提升，\n击中目标时最多提高 50%"
"25% increased Effect of your Marks","你的印记技能的效果提高 25%"
"Recover 4% of Life when you use a Flask","你使用药剂时回复 4% 生命"
"Exposure you inflict applies an extra -20% to the affected Resistance","你施加的曝露效果会使受影响的抗性额外 -20%"
"Auras from your Skills grant 2% increased Attack and Cast\nSpeed to you and Allies","你技能的光环可使你和周围友军的攻击和施法\n速度加快 2%"
"25% chance to Blind Enemies on Hit with Attacks","攻击击中有 25% 的几率致盲敌人"
"50% chance to Fortify on Melee hit","近战击中时有 50% 的几率获得护体效果"
"15% increased effect of Non-Curse Auras from your Skills","你技能的非诅咒类光环效果提高 15%"
"10% chance to create Consecrated Ground when you Hit a Rare or Unique Enemy, lasting 8 seconds","你击中稀有或传奇敌人时，有 10% 的几率创造奉献地面，持续 8 秒"
"25% increased Effect of Arcane Surge on you","你身上的秘术增强效果提高 25%"
"Every 4 seconds, Regenerate 20% of Life over one second","每隔 4 秒便在一秒内再生 20% 生命"
"10% chance to gain Elusive on Critical Strike","暴击时有 10% 的几率获得灵巧"
"20% chance to gain a Frenzy Charge and a Power Charge on Kill","击败敌人时有 20% 的几率获得 1 个狂怒球和 1 个暴击球"
"20% chance to gain 50% of Non-Chaos Damage with Hits as Extra Chaos Damage","有 20% 的几率获得额外混沌伤害，其数值等同于非混沌伤害的 50%"
"25% Global chance to Blind Enemies on hit","击中时有 25% 的几率使敌人致盲"
"8% increased Global Physical Damage","物理伤害提高 8%"
"5% increased Poison Duration","中毒持续时间延长 5%"
"50% increased Trap Trigger Area of Effect","陷阱触发范围扩大 50%"
"5% increased Cooldown Recovery Rate for throwing Traps","陷阱冷却回复速度提高 5%"
"10% increased Cooldown Recovery Rate for throwing Traps","陷阱冷却回复速度加快 10%"
"Skills which Throw Traps have +1 Cooldown Use","陷阱投掷技能 +1 冷却时间次数"
"10% increased Trap Throwing Speed","陷阱投掷速度提高 10%"
"6% increased maximum Mana","魔力上限提高 6%"
"Projectiles deal 10% increased Damage with Hits and Ailments to targets they Chain from","连锁产生的投射物对目标造成的击中和异常状态伤害提高 10%"
"15% increased Chaining range","连锁范围扩大 15%"
"+25% to Critical Strike Multiplier with Traps","+25% 陷阱暴击伤害加成"
"+25% to Critical Strike Multiplier with Mines","+25% 地雷暴击伤害加成"
"30% increased Warcry Speed","战吼施法速度提高 30%"
"12% increased Warcry Cooldown Recovery Rate","战吼冷却回复速度加快 12%"
"15% increased Warcry Buff Effect","战吼的增益效果提高 15%"
"Enemies Taunted by your Warcries take 5% increased Damage","被你的战吼嘲讽的敌人受到的伤害提高 5%"
"Regenerate 3 Mana per second","每秒回复 3 魔力"
"Gain 3% of Maximum Mana as Extra Maximum Energy Shield","获得等同 3% 魔力的额外能量护盾"
"8% increased Brand Damage","烙印伤害提高 8%"
"3% increased Cast Speed with Brand Skills","烙印技能的施法速度加快 3%"
"Brand Recall has 10% increased Cooldown Recovery Rate","烙印召回冷却回复速度加快 10%"
"12% increased Cast Speed with Brand Skills","烙印技能的施法速度加快 12%"
